time/s,freq/Hz,|Z|/Ohm,Phase(Z)/deg,I/A,Ewe/V,loop_index
7513.887262082746,8.223653,441.62436,-9.521231,1.7631266e-06,3.063523,6
7514.25736863364,6.5212846,449.56982,-8.371097,1.7269134e-06,3.0635197,6
7514.713318255293,5.1738396,456.59326,-7.3358817,1.6932449e-06,3.063507,6
7515.271777668473,4.103206,463.39948,-6.450938,1.7325434e-06,3.0635154,6
7515.9610782612435,3.257923,468.9216,-5.729638,1.6861048e-06,3.0635104,6
7516.8162503285275,2.5834963,472.64233,-5.055953,1.7150074e-06,3.0635123,6
7517.882164752489,2.049446,477.68344,-4.519982,1.744773e-06,3.0635142,6
7519.880317674048,1.6259104,481.61615,-4.0701923,1.7974891e-06,3.0635076,6
7521.548530713277,1.2902544,485.17517,-3.6242712,1.7820666e-06,3.0635028,6
7523.640498519322,1.0236502,487.98672,-3.3121927,1.7559935e-06,3.0635016,6
7526.2632392839005,0.8126199,490.81445,-3.0251455,1.7609991e-06,3.0635052,6
7529.561602880509,0.64438283,493.49573,-2.8091092,1.7509777e-06,3.063496,6
7533.70846926418,0.51122236,496.62482,-2.5827441,1.7559419e-06,3.0634975,6
7538.9224891118065,0.4058443,499.02905,-2.467778,1.768452e-06,3.063505,6
7545.487659103615,0.32181963,501.57666,-2.3699744,1.7505498e-06,3.0635028,6
7553.753734962927,0.25531054,504.1227,-2.2210903,1.738618e-06,3.0635014,6
7564.1619974573405,0.2025798,506.3497,-2.1452422,1.7440029e-06,3.0635047,6
7577.273373653414,0.16068146,508.89664,-2.0833826,1.737207e-06,3.0634995,6
7593.789129691213,0.12750551,510.61624,-1.9781492,1.7174267e-06,3.0635037,6
7614.580486198742,0.10123998,513.1438,-2.001207,1.687723e-06,3.0634944,6
7640.7863189101045,0.08030087,515.6166,-1.9443693,1.6667491e-06,3.0634935,6
7673.819063252435,0.063687116,517.98914,-1.939792,1.680337e-06,3.0635002,6
7715.452564856532,0.050522164,520.4632,-1.9871485,1.6445788e-06,3.0634987,6
7767.935887722677,0.040071532,522.33026,-1.9756848,1.6410409e-06,3.0634952,6
7834.0430428893305,0.03180936,524.21,-2.0480027,1.6355668e-06,3.063503,6
7917.308321110875,0.02525203,526.9095,-2.0721333,1.5932352e-06,3.0635004,6
8022.344781486463,0.020016208,528.4717,-2.1473627,1.5779631e-06,3.063509,6
8154.754629828938,0.01587741,531.3523,-2.240963,1.5218583e-06,3.063504,6
8321.509266976092,0.01260668,534.0078,-2.325483,1.4827343e-06,3.0635085,6
8531.778709256672,0.009997264,536.4261,-2.510872,1.4363484e-06,3.0635061,6
8531.7969442709,0.0,0.0,0.0,-8.07952e-06,3.0615528,6
8707.36661857419,7000018.5,50.7727,-20.809189,-1.199408e-07,3.063734,7
8709.048626814096,5553741.0,55.61887,-19.10193,1.206955e-06,3.0637424,7
8710.73062444065,4406287.0,59.82821,-17.506617,1.185508e-06,3.063734,7
8712.412636787223,3495908.2,62.81901,-16.199991,1.2285877e-06,3.0637264,7
8712.983645294327,2773623.0,65.86747,-15.014377,1.180847e-06,3.0637186,7
8713.414621874806,2200573.5,68.27248,-13.755355,1.1925965e-06,3.0637262,7
8713.845630561933,1745917.5,70.51465,-12.717427,1.1780493e-06,3.0637252,7
8714.276647169085,1385197.1,72.51525,-11.768576,1.171336e-06,3.0637217,7
8714.707624922856,1099001.6,74.369125,-11.043815,1.1707768e-06,3.0637207,7
8715.138626836706,871938.1,76.08353,-10.442724,1.164809e-06,3.0637226,7
8715.569642083836,691786.7,77.84027,-9.984632,1.1342239e-06,3.063723,7
8716.000641490973,548860.6,79.531685,-9.6817665,1.1239663e-06,3.063714,7
8716.431630178122,435458.72,81.3459,-9.447877,1.1577223e-06,3.0637214,7
8716.86262982525,345494.38,83.078575,-9.264596,1.0971119e-06,3.0637167,7
8717.293633232359,274105.56,84.974464,-9.068683,1.1077414e-06,3.063721,7
8717.724627466174,217478.84,86.81862,-8.959226,1.0864799e-06,3.063717,7
8718.01662993338,172543.05,88.71819,-8.840052,1.0758503e-06,3.0637155,7
8719.281638233457,136895.03,90.71181,-8.775569,1.0918884e-06,3.063719,7
8720.963624553347,108614.164,92.56004,-8.770243,1.0249372e-06,3.0637171,7
8722.228636373417,86169.46,94.65435,-8.679287,1.1392578e-06,3.0637252,7
8722.659635407268,68364.016,96.67495,-8.669384,1.0889046e-06,3.0637155,7
8723.090640974406,54242.133,98.65801,-8.668553,1.0434003e-06,3.063718,7
8723.38264541491,43033.695,100.67286,-8.665116,1.0892776e-06,3.0637205,7
8723.674648628803,34144.895,102.74516,-8.791992,1.1105377e-06,3.0637228,7
8724.105623182608,27093.232,105.08471,-8.928909,1.0775284e-06,3.0637176,7
8724.398639116494,21489.018,107.12645,-9.181961,1.06149e-06,3.0637176,7
8724.690646890376,17053.887,109.39602,-9.504406,1.0734254e-06,3.0637186,7
8724.98262543761,13528.057,111.82116,-9.761245,1.0353807e-06,3.063718,7
8725.413635964738,10735.229,114.55931,-10.40117,1.0659658e-06,3.0637212,7
8725.730451713083,8517.451,117.44253,-10.879722,1.0506734e-06,3.0637314,7
8726.105933704326,6753.7354,120.499664,-11.505142,1.0424677e-06,3.0637283,7
8726.557498685725,5359.6797,124.06891,-12.10151,9.848413e-07,3.063715,7
8727.024989614612,4253.6406,128.05415,-12.800589,9.92301e-07,3.0637226,7
8727.491967236812,3373.921,132.52753,-13.535191,9.984551e-07,3.0637195,7
8727.95872885891,2677.5674,137.31027,-14.07414,1.0538434e-06,3.0637138,7
8728.425952961174,2124.317,142.81952,-14.855454,1.0277341e-06,3.0637186,7
8728.892859730026,1685.5374,148.57677,-15.245161,1.0512323e-06,3.0637126,7
8729.359591325454,1337.1407,154.98753,-15.919045,1.0398561e-06,3.0637167,7
8729.826702894352,1061.0223,161.89108,-16.277119,1.0648461e-06,3.0637193,7
8730.293563556508,841.34937,168.96602,-16.746162,1.0739841e-06,3.0637226,7
8730.762618538807,667.64954,176.49344,-17.111956,1.0928197e-06,3.0637176,7
8731.229976854374,529.83014,185.18202,-17.586773,1.0122548e-06,3.06371,7
8731.696686796495,420.40347,193.06131,-18.02933,9.922999e-07,3.063713,7
8732.165873458813,333.39932,202.4978,-18.590372,9.4399815e-07,3.0637097,7
8732.634201294364,264.5768,213.06294,-18.868454,9.546283e-07,3.063703,7
8733.099986169866,209.93277,223.62074,-19.480764,9.848401e-07,3.0637197,7
8733.563051658508,166.5458,236.81265,-20.044807,9.0054533e-07,3.063718,7
8734.273638438899,132.1569,249.9172,-20.368233,1.7328794e-06,3.0637121,7
8734.742223154492,104.8319,265.03464,-20.565084,1.7180585e-06,3.0637054,7
8735.217314963695,83.16338,281.68777,-20.58903,1.7094828e-06,3.0637105,7
8735.677904238953,65.992546,299.82755,-20.313082,1.7148519e-06,3.063705,7
8736.125865726906,52.362606,318.58838,-19.734497,1.7277898e-06,3.0637157,7
8736.577522468287,41.52827,338.55048,-18.91967,1.7375771e-06,3.0637217,7
8737.07024286507,32.964127,356.8573,-17.797783,1.7359179e-06,3.0637212,7
8737.519115686417,26.146248,375.24112,-16.505342,1.7246018e-06,3.0637152,7
8737.970682401152,20.750315,392.2458,-15.095401,1.7279762e-06,3.0637124,7
8738.401184101647,16.45893,407.13257,-13.578748,1.7325622e-06,3.0637167,7
8738.930555353407,13.064369,420.6423,-12.087235,1.7771365e-06,3.0637245,7
8739.382917108276,10.361374,431.51535,-10.70514,1.7199598e-06,3.0637116,7
8739.940112761396,8.223653,441.3251,-9.595851,1.7435146e-06,3.0637145,7
8740.310226032336,6.5212846,449.69354,-8.357724,1.7290388e-06,3.0637217,7
8740.766167227295,5.1738396,457.14847,-7.2761474,1.7104335e-06,3.0637176,7
8741.324630080431,4.103206,463.17462,-6.505747,1.7355263e-06,3.0637128,7
8742.013930059911,3.257923,468.56598,-5.753425,1.7169583e-06,3.0637205,7
8742.869096980517,2.5834963,473.29745,-5.0149155,1.7331093e-06,3.063721,7
8743.936043617898,2.049446,477.04825,-4.473764,1.7408673e-06,3.0637138,7
8745.934169712767,1.6259104,481.2558,-4.024502,1.824419e-06,3.0637145,7
8747.60221731197,1.2902544,484.34903,-3.644002,1.8134764e-06,3.0637038,7
8749.693181544659,1.0236502,487.56616,-3.2965555,1.8308763e-06,3.0637171,7
8752.3169831626,0.8126199,490.53958,-3.0196533,1.8369457e-06,3.0637245,7
8755.615799665975,0.64438283,493.90356,-2.7902563,1.8206322e-06,3.0637145,7
8759.764249836328,0.51122236,496.31152,-2.6279192,1.8201625e-06,3.0637124,7
8764.978135310637,0.4058443,498.70468,-2.4152467,1.8427033e-06,3.0637238,7
8771.54421524916,0.32181963,501.2994,-2.3155837,1.8287841e-06,3.0637197,7
8779.81043446844,0.25531054,503.73676,-2.2164636,1.8084705e-06,3.0637105,7
8790.21863477613,0.2025798,505.99033,-2.1610103,1.7782454e-06,3.0637007,7
8803.331020305632,0.16068146,508.35938,-2.0810404,1.7563428e-06,3.0636938,7
8819.845879303393,0.12750551,510.7077,-2.015383,1.7459045e-06,3.063689,7
8840.637195197574,0.10123998,512.8371,-1.9870002,1.7438002e-06,3.0637012,7
8866.842859028962,0.08030087,515.1348,-1.9742681,1.7203824e-06,3.0637057,7
8899.87673857127,0.063687116,517.3282,-1.9900101,1.725912e-06,3.063712,7
8941.510113215452,0.050522164,519.73517,-1.9432328,1.6973718e-06,3.0637107,7
8993.99237205484,0.040071532,522.2061,-1.9482464,1.6884503e-06,3.063718,7
9060.099422421423,0.03180936,524.72345,-2.0355356,1.6589364e-06,3.063723,7
9143.364727123,0.02525203,526.3672,-2.1163497,1.6363548e-06,3.0637205,7
9248.40218331205,0.020016208,528.4983,-2.143667,1.600715e-06,3.0636992,7
9380.810940694471,0.01587741,530.4857,-2.2718863,1.5945824e-06,3.0637202,7
9547.56556002819,0.01260668,532.83887,-2.390639,1.5569814e-06,3.0637305,7
9757.836056495522,0.009997264,535.2899,-2.5702279,1.4872592e-06,3.0637174,7
9757.853794309718,0.0,0.0,0.0,-4.2054785e-06,3.0618792,7
9933.957474958384,7000018.5,50.73167,-20.782068,4.7156952e-08,3.0638344,8
9934.667489045416,5553741.0,55.651745,-19.064127,1.4410037e-06,3.0638518,8
9936.349477072014,4406287.0,59.827248,-17.468132,1.431679e-06,3.063834,8
9938.031471311871,3495908.2,62.824123,-16.191702,1.3999751e-06,3.0638325,8
9938.879478152143,2773623.0,65.829735,-14.979196,1.3002026e-06,3.063833,8
9939.310486172617,2200573.5,68.23823,-13.73772,1.3184793e-06,3.0638285,8
9939.741484299768,1745917.5,70.43968,-12.700573,1.3641694e-06,3.06383,8
9940.173478453653,1385197.1,72.45853,-11.748393,1.3464531e-06,3.0638337,8
9940.604484874115,1099001.6,74.32904,-11.042857,1.3546592e-06,3.0638342,8
9941.035472681222,871938.1,76.07751,-10.446501,1.3328392e-06,3.0638206,8
9941.46749739506,691786.7,77.77921,-9.983784,1.3147493e-06,3.06383,8
9941.898497762217,548860.6,79.51279,-9.656122,1.3016944e-06,3.0638232,8
9942.329496209393,435458.72,81.24345,-9.458351,1.2716696e-06,3.063819,8
9942.760479936493,345494.38,83.06573,-9.224895,1.2774507e-06,3.0638227,8
9943.191498170316,274105.56,84.87715,-9.041433,1.2349298e-06,3.0638251,8
9943.622496590775,217478.84,86.708115,-8.945496,1.2448126e-06,3.063829,8
9943.915496978036,172543.05,88.66991,-8.872843,1.2201959e-06,3.0638318,8
9945.180479438102,136895.03,90.71965,-8.831151,1.1756239e-06,3.0638163,8
9946.863497518061,108614.164,92.50034,-8.603976,1.1819645e-06,3.0638235,8
9948.128495951474,86169.46,94.7073,-8.700767,1.1651804e-06,3.0638187,8
9948.559478398587,68364.016,96.545715,-8.623575,1.1416822e-06,3.063825,8
9948.990480525768,54242.133,98.58731,-8.666922,1.146904e-06,3.0638225,8
9949.282483392919,43033.695,100.73411,-8.681348,1.1396306e-06,3.0638347,8
9949.71347344009,34144.895,102.733925,-8.798406,1.1094187e-06,3.0638328,8
9950.00647974736,27093.232,104.76237,-8.924078,1.1357143e-06,3.0638187,8
9950.298484667845,21489.018,107.01826,-9.164751,1.0937532e-06,3.0638163,8
9950.590476575075,17053.887,109.349846,-9.414795,1.1483957e-06,3.0638323,8
9951.021496142203,13528.057,111.729675,-9.82985,1.1814051e-06,3.0638206,8
9951.313475969422,10735.229,114.361694,-10.3539915,1.139444e-06,3.0638251,8
9951.629294624436,8517.451,117.29151,-10.835242,1.0268022e-06,3.0638163,8
9952.00477117562,6753.7354,120.58764,-11.466341,1.0029312e-06,3.063823,8
9952.456386023725,5359.6797,123.9997,-12.199011,1.0648469e-06,3.0638165,8
9952.92480580599,4253.6406,128.0411,-12.818963,1.1418683e-06,3.06382,8
9953.391835001501,3373.921,132.36148,-13.482926,1.0286668e-06,3.0638165,8
9953.858546703646,2677.5674,137.22075,-14.116115,1.0254963e-06,3.0638144,8
9954.325804619235,2124.317,142.61081,-14.812196,1.0357534e-06,3.063818,8
9954.792708854715,1685.5374,148.35094,-15.421289,9.952843e-07,3.0638094,8
9955.259446503478,1337.1407,154.94182,-15.796708,1.0848009e-06,3.0638185,8
9955.726560659008,1061.0223,161.48029,-16.409126,9.9603e-07,3.063818,8
9956.19341070787,841.34937,169.04019,-16.816359,1.0122548e-06,3.0638208,8
9956.662461343454,667.64954,176.3297,-17.147865,1.0555211e-06,3.0638278,8
9957.129827579047,529.83014,184.43932,-17.603283,1.0387367e-06,3.0638268,8
9957.596583361097,420.40347,193.17845,-17.979507,1.0549616e-06,3.0638294,8
9958.065720050188,333.39932,202.39058,-18.627247,1.1416809e-06,3.0638275,8
9958.534053352429,264.5768,212.31996,-19.095366,1.1077392e-06,3.0638182,8
9958.999816867872,209.93277,223.52399,-19.388153,1.1144529e-06,3.0638244,8
9959.462890863186,166.5458,235.95181,-19.935575,1.1196747e-06,3.0638146,8
9960.172473696875,132.1569,250.16624,-20.324049,1.7619617e-06,3.0638142,8
9960.641083479131,104.8319,264.8868,-20.503962,1.7560893e-06,3.0638108,8
9961.116182088386,83.16338,281.8647,-20.56306,1.7659698e-06,3.063829,8
9961.575746163551,65.992546,299.4815,-20.327518,1.7775654e-06,3.0638301,8
9962.024717598222,52.362606,318.35837,-19.802153,1.7556978e-06,3.0638256,8
9962.475390606269,41.52827,338.22974,-18.90408,1.7669577e-06,3.0638275,8
9962.968094442971,32.964127,356.86295,-17.738277,1.7616632e-06,3.0638263,8
9963.41696745099,26.146248,374.82452,-16.434761,1.7456306e-06,3.0638206,8
9963.870514059148,20.750315,391.73,-15.038806,1.7420512e-06,3.0638192,8
9964.301016159647,16.45893,406.82843,-13.568606,1.7314251e-06,3.0638201,8
9964.830385758076,13.064369,420.05527,-12.054837,1.791715e-06,3.0638266,8
9965.282764792966,10.361374,431.50555,-10.733639,1.7346316e-06,3.0638194,8
9965.840000179422,8.223653,441.16742,-9.472489,1.7565272e-06,3.0638182,8
9966.210051396978,6.5212846,449.48688,-8.289176,1.7242103e-06,3.0638154,8
9966.666028458654,5.1738396,456.67862,-7.3489404,1.7294675e-06,3.063811,8
9967.224496911804,4.103206,462.576,-6.4062123,1.7672e-06,3.0638185,8
9967.913790011284,3.257923,468.15155,-5.7077317,1.7491633e-06,3.0638254,8
9968.768957385211,2.5834963,472.8463,-5.0598197,1.7687851e-06,3.0638232,8
9969.834871569154,2.049446,476.6807,-4.5006404,1.7889232e-06,3.0638251,8
9971.833000730723,1.6259104,480.72443,-4.0229764,1.8492046e-06,3.0638266,8
9973.501189983275,1.2902544,484.4436,-3.592834,1.8337189e-06,3.0638235,8
9975.59301949598,1.0236502,487.25864,-3.3130796,1.8214071e-06,3.063823,8
9978.217120900634,0.8126199,489.89017,-3.0170474,1.8226663e-06,3.0638275,8
9981.515442630625,0.64438283,492.74365,-2.7928145,1.7893313e-06,3.0638216,8
9985.660768054193,0.51122236,495.4373,-2.6114922,1.7816066e-06,3.0638177,8
9990.875286861847,0.4058443,497.98645,-2.4681022,1.7971465e-06,3.0638263,8
9997.440586746961,0.32181963,500.6142,-2.2935183,1.77902e-06,3.0638158,8
10005.706731806335,0.25531054,502.96225,-2.1920254,1.7780169e-06,3.063813,8
10016.113839260652,0.2025798,505.60095,-2.1320872,1.7690087e-06,3.0638118,8
10029.225139696675,0.16068146,507.66068,-2.0922704,1.7644999e-06,3.0638187,8
10045.74102994788,0.12750551,509.99152,-2.0213466,1.7531245e-06,3.0638187,8
10066.533410775417,0.10123998,512.0791,-1.9876512,1.6946967e-06,3.0638044,8
10092.739114473457,0.08030087,514.705,-1.9306424,1.7086886e-06,3.063814,8
10125.772985135845,0.063687116,516.61957,-1.9689156,1.6997091e-06,3.0638094,8
10167.406632980012,0.050522164,518.3492,-1.946386,1.7138867e-06,3.06384,8
10219.88983213948,0.040071532,521.14307,-1.9462955,1.6459114e-06,3.0638168,8
10285.995979332685,0.03180936,523.5967,-1.990549,1.62745e-06,3.0638309,8
10369.260279260809,0.02525203,526.0428,-2.0720272,1.6125873e-06,3.0638292,8
10474.297896409873,0.020016208,527.9178,-2.1938643,1.567565e-06,3.0638082,8
10606.706712298968,0.01587741,530.12,-2.322676,1.557137e-06,3.063816,8
10773.46134459268,0.01260668,531.81586,-2.4530218,1.5031927e-06,3.063838,8
10983.731874633377,0.009997264,534.50726,-2.5249343,1.4462602e-06,3.0638409,8
10983.749644340889,0.0,0.0,0.0,4.4742143e-07,3.0621197,8
11160.146324896836,7000018.5,50.871906,-20.707531,-5.1311527e-08,3.0639641,9
11161.828322843416,5553741.0,55.601383,-19.073046,1.3425355e-06,3.0639794,9
11163.510322763294,4406287.0,59.789585,-17.426384,1.2888253e-06,3.0639658,9
11165.19233692321,3495908.2,62.735565,-16.20301,1.2267228e-06,3.0639505,9
11165.762330283585,2773623.0,65.808266,-14.982298,1.2345569e-06,3.0639446,9
11166.193341317412,2200573.5,68.18828,-13.734677,1.2028537e-06,3.0639427,9
11166.624323311204,1745917.5,70.45796,-12.682637,1.2612254e-06,3.0639484,9
11167.05532535835,1385197.1,72.460754,-11.752732,1.2321327e-06,3.0639365,9
11167.486344658828,1099001.6,74.34819,-11.041585,1.2427631e-06,3.0639317,9
11167.917326039285,871938.1,76.07759,-10.484083,1.2492904e-06,3.0639424,9
11168.348344753089,691786.7,77.77718,-10.024322,1.1752526e-06,3.0639439,9
11168.77934690693,548860.6,79.52174,-9.642642,1.1709626e-06,3.0639398,9
11169.210348154069,435458.72,81.24598,-9.442068,1.1530599e-06,3.0639408,9
11169.64133185451,345494.38,83.06426,-9.269721,1.1441081e-06,3.063946,9
11170.073330061685,274105.56,84.884155,-9.104435,1.0661535e-06,3.0639305,9
11170.504332082171,217478.84,86.8466,-8.923773,1.0719334e-06,3.0639336,9
11170.796329349396,172543.05,88.68373,-8.875268,1.0271756e-06,3.063938,9
11172.06132375612,136895.03,90.39318,-8.78992,1.0424678e-06,3.0639434,9
11173.743329729361,108614.164,92.668594,-8.670717,1.0984155e-06,3.0639465,9
11175.008335762774,86169.46,94.59216,-8.673578,1.0365001e-06,3.063944,9
11175.439339889912,68364.016,96.48738,-8.720487,1.0445192e-06,3.0639398,9
11175.871330523747,54242.133,98.62025,-8.606308,9.923012e-07,3.0639417,9
11176.164326884318,43033.695,100.726555,-8.663099,1.0253103e-06,3.0639434,9
11176.596347864834,34144.895,102.76459,-8.774998,1.0532843e-06,3.063936,9
11176.888326412067,27093.232,104.74753,-8.978992,1.0176641e-06,3.0639374,9
11177.18032706593,21489.018,106.99487,-9.030211,1.0654063e-06,3.0639336,9
11177.472327719792,17053.887,109.428474,-9.450063,1.09711e-06,3.0639393,9
11177.903344700288,13528.057,111.84726,-9.798883,1.0586925e-06,3.0639415,9
11178.19533207413,10735.229,114.404274,-10.385333,1.0833096e-06,3.0639446,9
11178.511139315844,8517.451,117.29025,-10.872035,1.0545898e-06,3.0639222,9
11178.886627067026,6753.7354,120.46694,-11.474798,9.986418e-07,3.0639353,9
11179.338200741739,5359.6797,123.95317,-12.149579,9.607836e-07,3.0639336,9
11179.805655350676,4253.6406,128.07837,-12.77961,1.0103906e-06,3.0639455,9
11180.272677159519,3373.921,132.38911,-13.500145,9.710405e-07,3.063942,9
11180.739387501671,2677.5674,137.28328,-14.064216,9.613427e-07,3.0639453,9
11181.206644617196,2124.317,142.6514,-14.792021,9.341146e-07,3.0639515,9
11181.67356079939,1685.5374,148.45123,-15.391645,9.674968e-07,3.0639384,9
11182.140306421497,1337.1407,154.88556,-15.977062,9.646993e-07,3.0639415,9
11182.607395350351,1061.0223,161.24881,-16.28429,9.538826e-07,3.0639417,9
11183.074258679233,841.34937,169.10342,-16.701115,9.494067e-07,3.0639496,9
11183.54330755485,667.64954,176.7666,-17.126774,8.880503e-07,3.06395,9
11184.0106770704,529.83014,184.44739,-17.62034,9.1751616e-07,3.0639474,9
11184.4774160792,420.40347,193.13342,-18.163002,9.661909e-07,3.0639462,9
11184.946551754867,333.39932,202.66429,-18.48201,9.346735e-07,3.0639324,9
11185.413920683728,264.5768,212.42906,-18.798254,8.3079686e-07,3.0639234,9
11185.879679345846,209.93277,223.4753,-19.40543,9.439982e-07,3.0639257,9
11186.342748007824,166.5458,235.57722,-19.874954,9.1732966e-07,3.0639346,9
11187.05332990823,132.1569,249.61304,-20.273964,1.7058103e-06,3.0639374,9
11187.520930597122,104.8319,265.09387,-20.52677,1.7112726e-06,3.063945,9
11187.996037179662,83.16338,281.68088,-20.48824,1.718133e-06,3.0639465,9
11188.455603228183,65.992546,299.66568,-20.2889,1.7244529e-06,3.0639486,9
11188.90455343618,52.362606,318.37726,-19.684317,1.7009072e-06,3.0639386,9
11189.355230017565,41.52827,337.76483,-18.85345,1.6993412e-06,3.0639393,9
11189.848966734367,32.964127,356.88782,-17.74632,1.7001055e-06,3.0639446,9
11190.297831449017,26.146248,375.0574,-16.443336,1.6901503e-06,3.0639412,9
11190.7513736572,20.750315,391.55426,-15.048256,1.690952e-06,3.0639312,9
11191.181868690997,16.45893,406.47382,-13.579629,1.6833271e-06,3.0639331,9
11191.711253009445,13.064369,419.61377,-12.088732,1.7223554e-06,3.0639338,9
11192.163637964346,10.361374,431.13303,-10.779665,1.679431e-06,3.0639312,9
11192.72080628411,8.223653,440.6675,-9.499418,1.731863e-06,3.0639424,9
11193.090915395005,6.5212846,448.8758,-8.37265,1.6851168e-06,3.063949,9
11193.547867576708,5.1738396,456.11914,-7.277956,1.6933009e-06,3.0639374,9
11194.106340616534,4.103206,462.11353,-6.442481,1.7379871e-06,3.0639446,9
11194.795642329322,3.257923,467.63058,-5.65382,1.684483e-06,3.0639436,9
11195.65081274326,2.5834963,472.2256,-5.0135713,1.731649e-06,3.0639577,9
11196.716716873896,2.049446,476.2427,-4.497008,1.734184e-06,3.0639548,9
11198.714838142128,1.6259104,480.13205,-4.0195303,1.7930375e-06,3.0639498,9
11200.382952701359,1.2902544,483.58026,-3.6051993,1.7831852e-06,3.0639482,9
11202.474909547396,1.0236502,486.82175,-3.2918653,1.7648699e-06,3.063938,9
11205.098962498654,0.8126199,489.94742,-3.023994,1.7933044e-06,3.0639498,9
11208.397216762009,0.64438283,492.46887,-2.7826288,1.7577162e-06,3.0639393,9
11212.542736158939,0.51122236,495.26303,-2.5891404,1.7662894e-06,3.0639393,9
11217.75717299321,0.4058443,497.88824,-2.4569485,1.7517528e-06,3.0639374,9
11224.322480291783,0.32181963,499.9861,-2.3038533,1.7334495e-06,3.0639384,9
11232.58766121768,0.25531054,502.5549,-2.205524,1.7313049e-06,3.0639312,9
11242.996147818689,0.2025798,504.64447,-2.109053,1.7160331e-06,3.0639248,9
11256.108540441535,0.16068146,507.62027,-2.065399,1.7371351e-06,3.063935,9
11272.623424932593,0.12750551,510.0708,-2.0326583,1.722072e-06,3.063929,9
11293.415816586872,0.10123998,511.89157,-1.9652698,1.7213055e-06,3.0639281,9
11319.620566498197,0.08030087,513.90967,-1.956553,1.7225576e-06,3.063931,9
11352.654433240416,0.063687116,516.16034,-1.9314407,1.6897078e-06,3.0639272,9
11394.28794561798,0.050522164,518.6296,-1.9373708,1.6311737e-06,3.063915,9
11446.77129208413,0.040071532,520.4913,-1.9369066,1.5747084e-06,3.0639172,9
11512.877462450735,0.03180936,522.9348,-1.994562,1.5706149e-06,3.063927,9
11596.143855019007,0.02525203,525.23395,-2.0309832,1.523664e-06,3.0639045,9
11701.180289341253,0.020016208,527.9474,-2.1148138,1.5197394e-06,3.0639172,9
11833.590132243757,0.01587741,529.92285,-2.242585,1.5399429e-06,3.0639236,9
12000.344758617517,0.01260668,532.477,-2.4054227,1.458181e-06,3.063901,9
12210.614199724747,0.009997264,534.33167,-2.6635983,1.4321703e-06,3.063927,9
12210.632494418998,0.0,0.0,0.0,4.485795e-06,3.0621371,9
